,Demographic,DBN,School Name,Cohort Year,Total Cohort,Total Grads #,Total Grads %,Total Regents - n,Total Regents - % of cohort,Total Regents - % of grads,Advanced Regents - n,Advanced Regents - % of cohort,Advanced Regents - % of grads,Regents w/o Advanced - n,Regents w/o Advanced - % of cohort,Regents w/o Advanced - % of grads,Local - n,Local - % of cohort,Local - % of grads,Still Enrolled - n,Still Enrolled - % of cohort,Dropout #,Dropout %,Grad Year,fiscal_year,system_code,location_code,location_name,BEDS,Managed_by_name,location_type_description,Location_Category_Description,Grades_text,Grades_final_text,open_date,Status_descriptions,Primary_building_code,primary_address_line_1,State_code,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,Community_district,Council-district,Census_tract,Borough_block_lot,NTA,NTA_Name,Principal_Name,Principal_title,Principal_phone_number,fax_number,Geographical_District_code,Administrative_District_Code,Administrative_District_Name,community_school_sup_name,Tier_3_Support_Location_Name,Tier_3_Support_Leader_Name,Tier_2_Support_Location_Name,HighSchool_Network_Location_Code,HighSchool_Network_Name,HighSchool_Network_Superintendent,Community_district 1,Police_precinct,Closest LIU Distance,Num of LIU Near,Distance From HFL,Closest HFV,borough
1563,Total Cohort,25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2004,66,6,9.1,3,4.5,50.0,0,0.0,0.0,3,4.5,50.0,3,4.5,50.0,55,83.3,5,7.6,2008,2020,25Q792,Q792,North Queens Community High School,342500011792,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",2007-07-01T00:00:00.000,Open,Q792,141-25 77TH ROAD,NY,1034238.0,201857.0,-73.819664,40.720586,408.0,24.0,77903.0,4066290035.0,QN37,Kew Gardens Hills,WINSTON MCCARTHY,Principal,718-380-1650,718-380-2189,25,25,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 2- Affinity Group,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",408.0,107.0,0.6460806985744751,0,3.448519262319993,Los Chamona Deli Grocery,Queens
1564,Total Cohort,25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2005,106,13,12.3,8,7.5,61.5,0,0.0,0.0,8,7.5,61.5,5,4.7,38.5,79,74.5,7,6.6,2009,2020,25Q792,Q792,North Queens Community High School,342500011792,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",2007-07-01T00:00:00.000,Open,Q792,141-25 77TH ROAD,NY,1034238.0,201857.0,-73.819664,40.720586,408.0,24.0,77903.0,4066290035.0,QN37,Kew Gardens Hills,WINSTON MCCARTHY,Principal,718-380-1650,718-380-2189,25,25,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 2- Affinity Group,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",408.0,107.0,0.6460806985744751,0,3.448519262319993,Los Chamona Deli Grocery,Queens
1565,Total Cohort,25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,2006,62,12,19.4,7,11.3,58.3,0,0.0,0.0,7,11.3,58.3,5,8.1,41.7,41,66.1,7,11.3,2010,2020,25Q792,Q792,North Queens Community High School,342500011792,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",2007-07-01T00:00:00.000,Open,Q792,141-25 77TH ROAD,NY,1034238.0,201857.0,-73.819664,40.720586,408.0,24.0,77903.0,4066290035.0,QN37,Kew Gardens Hills,WINSTON MCCARTHY,Principal,718-380-1650,718-380-2189,25,25,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 2- Affinity Group,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",408.0,107.0,0.6460806985744751,0,3.448519262319993,Los Chamona Deli Grocery,Queens
1566,Total Cohort,26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,2001,942,737,78.2,647,68.7,87.8,371,39.4,50.3,276,29.3,37.4,91,9.7,12.3,116,12.3,74,7.9,2005,2020,26Q415,Q415,Benjamin N. Cardozo High School,342600011415,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1967-07-01T00:00:00.000,Open,Q415,57-00 223RD STREET,NY,1051501.0,213469.0,-73.757271,40.752342999999996,411.0,23.0,138501.0,4075290001.0,QN42,Oakland Gardens,Meagan Colby,Principal,718-279-6500,718-631-7880,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",411.0,111.0,2.22835842473434,0,7.36624140898885,Los Chamona Deli Grocery,Queens
1567,Total Cohort,26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,2002,1013,800,79.0,722,71.3,90.3,370,36.5,46.3,352,34.7,44.0,78,7.7,9.8,126,12.4,54,5.3,2006,2020,26Q415,Q415,Benjamin N. Cardozo High School,342600011415,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1967-07-01T00:00:00.000,Open,Q415,57-00 223RD STREET,NY,1051501.0,213469.0,-73.757271,40.752342999999996,411.0,23.0,138501.0,4075290001.0,QN42,Oakland Gardens,Meagan Colby,Principal,718-279-6500,718-631-7880,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",411.0,111.0,2.22835842473434,0,7.36624140898885,Los Chamona Deli Grocery,Queens
1568,Total Cohort,26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,2003,1093,881,80.59999999999998,799,73.09999999999998,90.7,409,37.4,46.4,390,35.70000000000001,44.3,82,7.5,9.3,139,12.7,56,5.1,2007,2020,26Q415,Q415,Benjamin N. Cardozo High School,342600011415,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1967-07-01T00:00:00.000,Open,Q415,57-00 223RD STREET,NY,1051501.0,213469.0,-73.757271,40.752342999999996,411.0,23.0,138501.0,4075290001.0,QN42,Oakland Gardens,Meagan Colby,Principal,718-279-6500,718-631-7880,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",411.0,111.0,2.22835842473434,0,7.36624140898885,Los Chamona Deli Grocery,Queens
1569,Total Cohort,26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,2004,1086,879,80.9,779,71.7,88.6,392,36.1,44.6,387,35.6,44.0,100,9.2,11.4,143,13.2,55,5.1,2008,2020,26Q415,Q415,Benjamin N. Cardozo High School,342600011415,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1967-07-01T00:00:00.000,Open,Q415,57-00 223RD STREET,NY,1051501.0,213469.0,-73.757271,40.752342999999996,411.0,23.0,138501.0,4075290001.0,QN42,Oakland Gardens,Meagan Colby,Principal,718-279-6500,718-631-7880,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",411.0,111.0,2.22835842473434,0,7.36624140898885,Los Chamona Deli Grocery,Queens
1570,Total Cohort,26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,2005,1013,783,77.3,703,69.4,89.8,380,37.5,48.5,323,31.9,41.3,80,7.9,10.2,151,14.9,55,5.4,2009,2020,26Q415,Q415,Benjamin N. Cardozo High School,342600011415,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1967-07-01T00:00:00.000,Open,Q415,57-00 223RD STREET,NY,1051501.0,213469.0,-73.757271,40.752342999999996,411.0,23.0,138501.0,4075290001.0,QN42,Oakland Gardens,Meagan Colby,Principal,718-279-6500,718-631-7880,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",411.0,111.0,2.22835842473434,0,7.36624140898885,Los Chamona Deli Grocery,Queens
1571,Total Cohort,26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,2006,981,786,80.09999999999998,692,70.5,88.0,381,38.8,48.5,311,31.7,39.6,94,9.6,12.0,131,13.4,44,4.5,2010,2020,26Q415,Q415,Benjamin N. Cardozo High School,342600011415,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1967-07-01T00:00:00.000,Open,Q415,57-00 223RD STREET,NY,1051501.0,213469.0,-73.757271,40.752342999999996,411.0,23.0,138501.0,4075290001.0,QN42,Oakland Gardens,Meagan Colby,Principal,718-279-6500,718-631-7880,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",411.0,111.0,2.22835842473434,0,7.36624140898885,Los Chamona Deli Grocery,Queens
1572,Total Cohort,26Q430,FRANCIS LEWIS HIGH SCHOOL,2001,1051,744,70.8,637,60.6,85.6,406,38.6,54.6,231,22.0,31.0,107,10.2,14.4,190,18.1,92,8.800000000000002,2005,2020,26Q430,Q430,Francis Lewis High School,342600011430,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1960-07-01T00:00:00.000,Open,Q430,58-20 UTOPIA PARKWAY,NY,1041044.0,209264.0,-73.795049,40.740875,411.0,20.0,141700.0,4068820001.0,QN48,Auburndale,David Marmor,Principal,718-281-8200,718-746-2017,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",411.0,111.0,1.4309635467534776,0,5.349829272524269,Los Chamona Deli Grocery,Queens
1573,Total Cohort,26Q430,FRANCIS LEWIS HIGH SCHOOL,2002,1007,734,72.9,641,63.7,87.3,392,38.9,53.4,249,24.7,33.9,93,9.2,12.7,149,14.8,91,9.0,2006,2020,26Q430,Q430,Francis Lewis High School,342600011430,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1960-07-01T00:00:00.000,Open,Q430,58-20 UTOPIA PARKWAY,NY,1041044.0,209264.0,-73.795049,40.740875,411.0,20.0,141700.0,4068820001.0,QN48,Auburndale,David Marmor,Principal,718-281-8200,718-746-2017,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",411.0,111.0,1.4309635467534776,0,5.349829272524269,Los Chamona Deli Grocery,Queens
1574,Total Cohort,26Q430,FRANCIS LEWIS HIGH SCHOOL,2003,1113,858,77.09999999999998,753,67.7,87.8,465,41.8,54.2,288,25.9,33.6,105,9.4,12.2,153,13.7,79,7.1,2007,2020,26Q430,Q430,Francis Lewis High School,342600011430,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1960-07-01T00:00:00.000,Open,Q430,58-20 UTOPIA PARKWAY,NY,1041044.0,209264.0,-73.795049,40.740875,411.0,20.0,141700.0,4068820001.0,QN48,Auburndale,David Marmor,Principal,718-281-8200,718-746-2017,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",411.0,111.0,1.4309635467534776,0,5.349829272524269,Los Chamona Deli Grocery,Queens
1575,Total Cohort,26Q430,FRANCIS LEWIS HIGH SCHOOL,2004,1084,850,78.4,707,65.2,83.2,469,43.3,55.2,238,22.0,28.0,143,13.2,16.8,157,14.5,58,5.4,2008,2020,26Q430,Q430,Francis Lewis High School,342600011430,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1960-07-01T00:00:00.000,Open,Q430,58-20 UTOPIA PARKWAY,NY,1041044.0,209264.0,-73.795049,40.740875,411.0,20.0,141700.0,4068820001.0,QN48,Auburndale,David Marmor,Principal,718-281-8200,718-746-2017,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",411.0,111.0,1.4309635467534776,0,5.349829272524269,Los Chamona Deli Grocery,Queens
1576,Total Cohort,26Q430,FRANCIS LEWIS HIGH SCHOOL,2005,1134,887,78.2,733,64.6,82.6,456,40.2,51.4,277,24.4,31.2,154,13.6,17.4,197,17.4,27,2.4,2009,2020,26Q430,Q430,Francis Lewis High School,342600011430,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1960-07-01T00:00:00.000,Open,Q430,58-20 UTOPIA PARKWAY,NY,1041044.0,209264.0,-73.795049,40.740875,411.0,20.0,141700.0,4068820001.0,QN48,Auburndale,David Marmor,Principal,718-281-8200,718-746-2017,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",411.0,111.0,1.4309635467534776,0,5.349829272524269,Los Chamona Deli Grocery,Queens
1577,Total Cohort,26Q430,FRANCIS LEWIS HIGH SCHOOL,2006,1209,897,74.2,791,65.4,88.2,495,40.9,55.2,296,24.5,33.0,106,8.800000000000002,11.8,222,18.4,62,5.1,2010,2020,26Q430,Q430,Francis Lewis High School,342600011430,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1960-07-01T00:00:00.000,Open,Q430,58-20 UTOPIA PARKWAY,NY,1041044.0,209264.0,-73.795049,40.740875,411.0,20.0,141700.0,4068820001.0,QN48,Auburndale,David Marmor,Principal,718-281-8200,718-746-2017,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",411.0,111.0,1.4309635467534776,0,5.349829272524269,Los Chamona Deli Grocery,Queens
1578,Total Cohort,26Q435,MARTIN VAN BUREN HIGH SCHOOL,2001,740,470,63.5,311,42.0,66.2,96,13.0,20.4,215,29.1,45.7,159,21.5,33.8,150,20.3,96,13.0,2005,2020,26Q435,Q435,Martin Van Buren High School,342600011435,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1955-07-01T00:00:00.000,Open,Q435,230-17 HILLSIDE AVENUE,NY,1056382.0,206759.0,-73.739726,40.733888,413.0,23.0,130100.0,4079300002.0,QN43,Bellerose,TRACY MARTINEZ,Acting Principal,718-776-4728,718-217-6287,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",413.0,105.0,1.3067021366267757,0,7.475834537242876,Los Chamona Deli Grocery,Queens
1579,Total Cohort,26Q435,MARTIN VAN BUREN HIGH SCHOOL,2002,671,436,65.0,315,46.9,72.2,67,10.0,15.4,248,37.0,56.9,122,18.2,28.0,124,18.5,75,11.2,2006,2020,26Q435,Q435,Martin Van Buren High School,342600011435,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1955-07-01T00:00:00.000,Open,Q435,230-17 HILLSIDE AVENUE,NY,1056382.0,206759.0,-73.739726,40.733888,413.0,23.0,130100.0,4079300002.0,QN43,Bellerose,TRACY MARTINEZ,Acting Principal,718-776-4728,718-217-6287,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",413.0,105.0,1.3067021366267757,0,7.475834537242876,Los Chamona Deli Grocery,Queens
1580,Total Cohort,26Q435,MARTIN VAN BUREN HIGH SCHOOL,2003,711,485,68.2,378,53.2,77.9,81,11.4,16.7,297,41.8,61.2,107,15.0,22.1,133,18.7,74,10.4,2007,2020,26Q435,Q435,Martin Van Buren High School,342600011435,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1955-07-01T00:00:00.000,Open,Q435,230-17 HILLSIDE AVENUE,NY,1056382.0,206759.0,-73.739726,40.733888,413.0,23.0,130100.0,4079300002.0,QN43,Bellerose,TRACY MARTINEZ,Acting Principal,718-776-4728,718-217-6287,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",413.0,105.0,1.3067021366267757,0,7.475834537242876,Los Chamona Deli Grocery,Queens
1581,Total Cohort,26Q435,MARTIN VAN BUREN HIGH SCHOOL,2004,759,541,71.3,445,58.6,82.3,77,10.1,14.2,368,48.5,68.0,96,12.6,17.7,138,18.2,70,9.2,2008,2020,26Q435,Q435,Martin Van Buren High School,342600011435,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1955-07-01T00:00:00.000,Open,Q435,230-17 HILLSIDE AVENUE,NY,1056382.0,206759.0,-73.739726,40.733888,413.0,23.0,130100.0,4079300002.0,QN43,Bellerose,TRACY MARTINEZ,Acting Principal,718-776-4728,718-217-6287,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",413.0,105.0,1.3067021366267757,0,7.475834537242876,Los Chamona Deli Grocery,Queens
1582,Total Cohort,26Q435,MARTIN VAN BUREN HIGH SCHOOL,2005,678,457,67.4,356,52.5,77.9,70,10.3,15.3,286,42.2,62.6,101,14.9,22.1,137,20.2,50,7.4,2009,2020,26Q435,Q435,Martin Van Buren High School,342600011435,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1955-07-01T00:00:00.000,Open,Q435,230-17 HILLSIDE AVENUE,NY,1056382.0,206759.0,-73.739726,40.733888,413.0,23.0,130100.0,4079300002.0,QN43,Bellerose,TRACY MARTINEZ,Acting Principal,718-776-4728,718-217-6287,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",413.0,105.0,1.3067021366267757,0,7.475834537242876,Los Chamona Deli Grocery,Queens
1583,Total Cohort,26Q435,MARTIN VAN BUREN HIGH SCHOOL,2006,755,474,62.8,378,50.1,79.7,46,6.1,9.7,332,44.0,70.0,96,12.7,20.3,197,26.1,64,8.5,2010,2020,26Q435,Q435,Martin Van Buren High School,342600011435,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1955-07-01T00:00:00.000,Open,Q435,230-17 HILLSIDE AVENUE,NY,1056382.0,206759.0,-73.739726,40.733888,413.0,23.0,130100.0,4079300002.0,QN43,Bellerose,TRACY MARTINEZ,Acting Principal,718-776-4728,718-217-6287,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",413.0,105.0,1.3067021366267757,0,7.475834537242876,Los Chamona Deli Grocery,Queens
1584,Total Cohort,26Q495,BAYSIDE HIGH SCHOOL,2001,761,519,68.2,474,62.3,91.3,292,38.4,56.3,182,23.9,35.1,49,6.4,9.4,134,17.6,89,11.7,2005,2020,26Q495,Q495,Bayside High School,342600011495,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1936-01-05T00:00:00.000,Open,Q405,32-24 CORPORAL KENNEDY STREET,NY,1044898.0,220394.0,-73.781041,40.771398,411.0,19.0,109700.0,4060440001.0,QN46,Bayside-Bayside Hills,MICHAEL ATHY,Principal,718-229-7600,718-423-9566,26,26,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",411.0,111.0,1.1220228393854161,0,6.4043489244776115,Paulino Deli Grocery,Queens
1585,Total Cohort,26Q495,BAYSIDE HIGH SCHOOL,2002,855,594,69.5,566,66.2,95.3,345,40.4,58.1,221,25.8,37.2,29,3.4,4.9,160,18.7,76,8.9,2006,2020,26Q495,Q495,Bayside High School,342600011495,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1936-01-05T00:00:00.000,Open,Q405,32-24 CORPORAL KENNEDY STREET,NY,1044898.0,220394.0,-73.781041,40.771398,411.0,19.0,109700.0,4060440001.0,QN46,Bayside-Bayside Hills,MICHAEL ATHY,Principal,718-229-7600,718-423-9566,26,26,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",411.0,111.0,1.1220228393854161,0,6.4043489244776115,Paulino Deli Grocery,Queens
1586,Total Cohort,26Q495,BAYSIDE HIGH SCHOOL,2003,819,583,71.2,550,67.2,94.3,366,44.7,62.8,184,22.5,31.6,33,4.0,5.7,149,18.2,75,9.2,2007,2020,26Q495,Q495,Bayside High School,342600011495,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1936-01-05T00:00:00.000,Open,Q405,32-24 CORPORAL KENNEDY STREET,NY,1044898.0,220394.0,-73.781041,40.771398,411.0,19.0,109700.0,4060440001.0,QN46,Bayside-Bayside Hills,MICHAEL ATHY,Principal,718-229-7600,718-423-9566,26,26,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",411.0,111.0,1.1220228393854161,0,6.4043489244776115,Paulino Deli Grocery,Queens
1587,Total Cohort,26Q495,BAYSIDE HIGH SCHOOL,2004,995,699,70.3,673,67.6,96.3,475,47.7,68.0,198,19.9,28.3,26,2.6,3.7,233,23.4,55,5.5,2008,2020,26Q495,Q495,Bayside High School,342600011495,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1936-01-05T00:00:00.000,Open,Q405,32-24 CORPORAL KENNEDY STREET,NY,1044898.0,220394.0,-73.781041,40.771398,411.0,19.0,109700.0,4060440001.0,QN46,Bayside-Bayside Hills,MICHAEL ATHY,Principal,718-229-7600,718-423-9566,26,26,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",411.0,111.0,1.1220228393854161,0,6.4043489244776115,Paulino Deli Grocery,Queens
1588,Total Cohort,26Q495,BAYSIDE HIGH SCHOOL,2005,1085,854,78.7,825,76.0,96.6,578,53.3,67.7,247,22.8,28.9,29,2.7,3.4,152,14.0,56,5.2,2009,2020,26Q495,Q495,Bayside High School,342600011495,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1936-01-05T00:00:00.000,Open,Q405,32-24 CORPORAL KENNEDY STREET,NY,1044898.0,220394.0,-73.781041,40.771398,411.0,19.0,109700.0,4060440001.0,QN46,Bayside-Bayside Hills,MICHAEL ATHY,Principal,718-229-7600,718-423-9566,26,26,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",411.0,111.0,1.1220228393854161,0,6.4043489244776115,Paulino Deli Grocery,Queens
1589,Total Cohort,26Q495,BAYSIDE HIGH SCHOOL,2006,902,723,80.2,695,77.09999999999998,96.1,450,49.9,62.2,245,27.2,33.9,28,3.1,3.9,111,12.3,58,6.4,2010,2020,26Q495,Q495,Bayside High School,342600011495,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1936-01-05T00:00:00.000,Open,Q405,32-24 CORPORAL KENNEDY STREET,NY,1044898.0,220394.0,-73.781041,40.771398,411.0,19.0,109700.0,4060440001.0,QN46,Bayside-Bayside Hills,MICHAEL ATHY,Principal,718-229-7600,718-423-9566,26,26,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",411.0,111.0,1.1220228393854161,0,6.4043489244776115,Paulino Deli Grocery,Queens
1590,Total Cohort,26Q566,QUEENS HIGH SCHOOL OF TEACHING  LIBER,2002,71,59,83.1,45,63.4,76.3,0,0.0,0.0,45,63.4,76.3,14,19.7,23.7,10,14.1,0,0.0,2006,2020,26Q566,Q566,"Queens High School of Teaching, Liberal Arts and t",342600011566,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,Q566,74-20 COMMONWEALTH BLVD,NY,1059389.0,210524.0,-73.72883399999999,40.744197,413.0,23.0,156700.0,4078700072.0,QN43,Bellerose,EAN CORRADO,Principal,718-736-7100,718-736-7117,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",413.0,105.0,2.218797450127398,0,8.309476407993799,Los Chamona Deli Grocery,Queens
1591,Total Cohort,26Q566,QUEENS HIGH SCHOOL OF TEACHING  LIBER,2003,255,219,85.9,164,64.3,74.9,51,20.0,23.3,113,44.3,51.6,55,21.6,25.1,28,11.0,5,2.0,2007,2020,26Q566,Q566,"Queens High School of Teaching, Liberal Arts and t",342600011566,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,Q566,74-20 COMMONWEALTH BLVD,NY,1059389.0,210524.0,-73.72883399999999,40.744197,413.0,23.0,156700.0,4078700072.0,QN43,Bellerose,EAN CORRADO,Principal,718-736-7100,718-736-7117,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",413.0,105.0,2.218797450127398,0,8.309476407993799,Los Chamona Deli Grocery,Queens
1592,Total Cohort,26Q566,QUEENS HIGH SCHOOL OF TEACHING  LIBER,2004,281,233,82.9,168,59.8,72.09999999999998,0,0.0,0.0,168,59.8,72.09999999999998,65,23.1,27.9,38,13.5,10,3.6,2008,2020,26Q566,Q566,"Queens High School of Teaching, Liberal Arts and t",342600011566,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,Q566,74-20 COMMONWEALTH BLVD,NY,1059389.0,210524.0,-73.72883399999999,40.744197,413.0,23.0,156700.0,4078700072.0,QN43,Bellerose,EAN CORRADO,Principal,718-736-7100,718-736-7117,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",413.0,105.0,2.218797450127398,0,8.309476407993799,Los Chamona Deli Grocery,Queens
1593,Total Cohort,26Q566,QUEENS HIGH SCHOOL OF TEACHING  LIBER,2005,269,217,80.7,151,56.1,69.6,35,13.0,16.1,116,43.1,53.5,66,24.5,30.4,41,15.2,8,3.0,2009,2020,26Q566,Q566,"Queens High School of Teaching, Liberal Arts and t",342600011566,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,Q566,74-20 COMMONWEALTH BLVD,NY,1059389.0,210524.0,-73.72883399999999,40.744197,413.0,23.0,156700.0,4078700072.0,QN43,Bellerose,EAN CORRADO,Principal,718-736-7100,718-736-7117,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",413.0,105.0,2.218797450127398,0,8.309476407993799,Los Chamona Deli Grocery,Queens
1594,Total Cohort,26Q566,QUEENS HIGH SCHOOL OF TEACHING  LIBER,2006,281,235,83.6,183,65.1,77.9,35,12.5,14.9,148,52.7,63.0,52,18.5,22.1,31,11.0,9,3.2,2010,2020,26Q566,Q566,"Queens High School of Teaching, Liberal Arts and t",342600011566,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,Q566,74-20 COMMONWEALTH BLVD,NY,1059389.0,210524.0,-73.72883399999999,40.744197,413.0,23.0,156700.0,4078700072.0,QN43,Bellerose,EAN CORRADO,Principal,718-736-7100,718-736-7117,26,26,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",413.0,105.0,2.218797450127398,0,8.309476407993799,Los Chamona Deli Grocery,Queens
